timeStamp,tokenSymbol,hist_price
09-03-2022,cWBTC,775.1276556605659
09-03-2022,UST,1.005114607639289
09-03-2022,cETH,51.62240894786453
09-03-2022,GMT,0.2080571684566405
10-03-2022,USDC,0.9999741333106041
10-03-2022,MIM-3LP3CRV-f,NO_SUCH_COIN*
10-03-2022,MIM,1.0008834347767583
10-03-2022,yvUSDC,NO_PRICE_FOUND*
10-03-2022,WBTC,41976.31352970688
10-03-2022,cWBTC,840.5238096973018
11-03-2022,WBTC,39479.26782306336
12-03-2022,ESSO,NO_SUCH_COIN*
13-03-2022,CRV,1.9854355116389002
13-03-2022,CVX,16.400191926569963
13-03-2022,SPELL,0.003525149081470538
13-03-2022,3Crv,1.02048938847302
13-03-2022,WBTC,38986.095145546395
13-03-2022,USDT,0.9999665056117946
13-03-2022,COMP,102.0168727112295
13-03-2022,cWBTC,785.6062704976971
14-03-2022,WERSE,NO_SUCH_COIN*
14-03-2022,Carrefour,NO_SUCH_COIN*
14-03-2022,Chrome,NO_SUCH_COIN*
14-03-2022,Nokia,NO_SUCH_COIN*
14-03-2022,GTL,NO_SUCH_COIN*
14-03-2022,Samsung,NO_SUCH_COIN*
14-03-2022,Atlantis,NO_SUCH_COIN*
14-03-2022,JPMorgan,NO_SUCH_COIN*
15-03-2022,Carrefour,NO_SUCH_COIN*
15-03-2022,Atlantis,NO_SUCH_COIN*
15-03-2022,JPMorgan,NO_SUCH_COIN*
15-03-2022,Nokia,NO_SUCH_COIN*
15-03-2022,WBTC,39632.7127618508
15-03-2022,cWBTC,791.6911587436477
15-03-2022,Rolex,NO_SUCH_COIN*
15-03-2022,Unilever,NO_SUCH_COIN*
15-03-2022,MetaMask,NO_SUCH_COIN*
15-03-2022,Michelin,NO_SUCH_COIN*
16-03-2022,Rolex,NO_SUCH_COIN*
16-03-2022,Unilever,NO_SUCH_COIN*
16-03-2022,MetaMask,NO_SUCH_COIN*
16-03-2022,Michelin,NO_SUCH_COIN*
16-03-2022,Steam,NO_SUCH_COIN*
16-03-2022,Snapchat,NO_SUCH_COIN*
16-03-2022,CRV,1.9532841589559726
16-03-2022,CVX,17.406911632539746
16-03-2022,SPELL,0.003443869914052247
16-03-2022,3Crv,1.0205059151451534
16-03-2022,USDT,1.0002701882169003
16-03-2022,USDC,0.9998504694718322
16-03-2022,UST,1.0033688170717348
